amount,hour,velocity,location_risk,category_risk,fraud
25.20660979608902,21,3,0.1331691125255582,0.41558450953604664,0
54.186271438724155,13,0,2.682333542634418,0.9276839263010282,0
37.271554309504275,15,3,2.1944977320186396,1.960039079190809,0
2.3781924878204275,6,2,1.3378833479285495,2.099940360530674,0
39.1203541603873,15,5,2.211656149310821,0.9497469272972204,0
43.4451191892636,11,2,2.947638605853366,0.825325312169709,0
36.08715291089026,17,2,0.5034475843501873,2.225327965934797,0
66.02535110824132,20,1,0.2433073230419357,0.8563370471615078,0
128.95401112267467,4,11,7.932282059786767,9.975306810307845,1
1.1078495994734696,6,1,2.114871367724975,2.977136974293673,0
53.552796173565476,14,4,1.8973134441408275,2.999517871429214,0
1490.5881770384033,5,13,9.945193765185525,9.303244531636432,1
27.213937829575297,3,9,6.190440550228233,6.291908747544332,1
169.68733912148303,18,2,0.6048400327440467,2.4276484228021933,0
77.45221547885494,7,3,0.6706312668098473,2.7456933473794627,0
15.532407280053537,7,4,1.1489046995727654,0.17475478787416254,0
8.410792343154851,7,1,1.8729911697931985,2.1922647122257026,0
131.38272769033773,10,2,0.29856722452222995,1.8846734294327483,0
2.0814879897172602,8,2,0.4398423353493913,0.39277967848457895,0
23.952080933354857,22,1,2.0734055643772376,0.2951309331872435,0
25.96832420887668,13,3,2.5503457972690446,2.5719452435947994,0
77.79134079251587,15,1,0.47224705327720085,2.576496513755317,0
92.31037408879371,21,1,1.0672004341964003,0.5608540314045997,0
30.050234810604625,22,5,0.48772715193075,1.6219120398338402,0
23.376969010763908,10,2,0.5036662710922674,0.09664446709450125,0
22.81386091104235,16,1,2.998554394246359,1.5763848031077048,0
9.13326611856045,17,3,0.40572599491095673,1.350158437193442,0
109.96891050998268,15,0,2.918075783628988,0.19391859586140903,0
18.17426806988615,15,1,0.276307131425535,1.7559835591507171,0
74.08994031594318,18,2,1.1313344431673835,2.3807214967429347,0
4.502653904703066,3,3,8.190317982418758,9.474187690246142,1
22.93860706448017,22,4,2.899673080282949,0.7408160801755141,0
18.624417520517685,14,3,1.8669646379000437,0.8843526275357748,0
24.969374852001188,13,1,0.2711206139174518,2.4463988922207434,0
73.48239702228676,21,2,0.46338108166039704,1.2234999868300387,0
39.033492307586826,18,2,1.9270720523585712,1.0019931182645077,0
10.376549707763457,18,0,0.5885782470797024,1.2473330459151408,0
45.27232970845699,19,0,2.978103486871537,2.275165189490656,0
119.24336194756286,16,1,1.003405802658653,0.4629354704029528,0
157.85144344750043,9,1,0.6017356475850042,1.9412529926605497,0
18.834996801044138,8,0,1.782602731702964,1.3972142826796872,0
3.4387514988213947,14,3,0.8275209392061424,1.8921349119256805,0
17.067326074221484,8,2,0.4160726982519142,1.6454969908505115,0
18.934302072868178,18,4,2.3140869371654667,2.392293440779291,0
55.35545752848681,14,3,0.5845377959023828,2.2184115886396425,0
2.9124851911949046,15,0,1.8702439574468237,1.9338955605344945,0
2.9390553364981353,11,2,1.7682624186213003,1.9609050792205052,0
68.11840309342058,22,1,2.255225638517829,1.3581996172069069,0
6.824233336465611,18,0,2.8255424822653428,1.928697579820472,0
73.59494554299711,3,13,6.768901769359996,8.276639269005205,1
3.5452949668158547,21,3,2.5672685787370817,1.0584741692012782,0
22.04913603739409,13,3,0.2595923318195291,2.495252594244528,0
12.654103386592668,11,0,1.2321707098872843,0.5317928963277107,0
71.69438131197315,11,2,0.5916059965530999,2.5907322004020097,0
11.16656871289236,9,2,1.6128789665410856,2.402645136466098,0
4.04611422165924,15,3,0.9343929980442378,1.532051952345981,0
257.03957721394266,1,8,6.6469377177996485,6.9893328057408315,1
15.4164301404719,22,1,2.6754683628533473,2.767972017373804,0
34.69331657590699,17,4,0.06107024823294094,1.336015419508706,0
57.44374362885836,6,1,2.951957965933182,2.945004877913271,0
6.157505230222482,9,1,1.375675446871956,2.286850972936839,0
107.79732650770167,22,2,2.289053962867917,1.4686334764682227,0
85.03647870053629,21,3,2.792269415886455,0.1978784747337201,0
0.6343834561467812,12,2,0.9673344953951404,0.1717261989197877,0
13.765974568914324,12,2,1.2842474459487847,2.6646085545055387,0
23.48982889601336,21,1,1.2286699241869545,0.6600004521424394,0
165.68677380651027,14,3,2.4363215866179004,1.5692198428474116,0
90.06935435811958,17,3,1.1804122324901754,0.9148558237726253,0
52.53765450662784,16,0,2.390170089928094,2.0341842109612203,0
191.07195770541495,0,3,6.2985235329435945,7.232534677802242,1
3.7468685917146645,18,2,1.2328935492013011,0.9798543510349493,0
92.94962453380751,7,4,0.31811544254643687,2.9219106498421654,0
143.0004665746944,20,1,2.6688830097218537,0.4981024369961633,0
2.9358768793481183,13,1,0.6560226537478223,0.14759599993463213,0
68.83886564684697,9,3,1.75588692114678,2.9154054121444797,0
18.507749491469944,16,2,2.3052036678712007,1.1086346777349312,0
42.300632961878144,22,0,0.5838005097839907,2.883162580279063,0
27.04371135146974,14,2,0.6951748689439445,1.8450626670914212,0
16.923368344452694,17,2,0.3045024899333363,0.8397407090883298,0
141.05415736366515,6,2,1.758146425237281,1.7670826113741556,0
122.25754297699063,18,3,0.86452473833402,1.5602796646071218,0
177.7088519430756,13,5,0.5553814517196538,0.05996326671302055,0
25.702450131147042,13,2,1.7603318646694504,2.9722708216366645,0
198.5817687368031,0,7,6.740227314394243,8.962204084635811,1
75.67810959654516,7,3,1.9764542946241606,2.4071096488771055,0
14.677736194256955,11,3,1.8128850318342566,1.6836880216165806,0
108.79817186595511,3,8,6.566017412834974,9.282137986420274,1
60.81677500220933,10,2,1.3496682151708492,0.09723918735782633,0
724.723235575373,3,6,7.6613712986406295,8.548154895463258,1
22.082809591005336,11,0,2.8214546360974198,1.5228808704937347,0
49.74603286775109,14,1,2.093727306225041,2.618926489377266,0
304.827677430358,8,3,1.42921415621508,2.647024158456049,0
0.4547699803614305,18,1,2.8264921839495147,2.7306038506861032,0
36.49872968592603,9,1,2.6074927464925057,1.6625619394120625,0
102.30030008724245,10,2,1.3599346092818705,0.02371360258638633,0
44.37936002857341,8,3,2.699847867816848,1.1117390930562243,0
72.48585953335794,6,3,0.0035510811557039057,2.848128017083232,0
191.33969282322005,14,1,0.5703880869383073,0.9121236022122448,0
33.45535548474945,19,1,1.4853912456084837,0.5067987854481381,0
17.0326095977073,7,0,0.653864563980353,1.957529320802053,0
7.3972206719639475,20,5,2.9016219048170715,0.24261619637604293,0
135.30641827008182,12,2,0.9748754772738678,1.4566491030333593,0
22.51474024364912,9,3,2.6625871680321636,0.5550068913241951,0
34.99166330884187,1,8,7.6795052357468165,8.220462510362003,1
93.1088528217467,6,3,2.310111071073657,2.391845437384431,0
21.912215353974535,16,2,2.5227532422050736,1.6571039181889726,0
47.89477740754984,10,2,1.928221280017834,2.8996331714386128,0
24.254242142454213,22,0,0.06755032821097129,1.3895238000672734,0
33.00311490037453,21,0,2.0372396414104483,1.3488587652865127,0
26.33183749008319,22,1,0.6443747946680131,1.192616489876357,0
51.14872309857723,8,2,1.4601841445089891,0.9800544653698472,0
135.81043269379973,9,2,2.232128045400003,0.7691914505430895,0
18.442312989449157,6,1,1.2320577487272266,2.3918569196229007,0
523.3648938381326,2,3,7.312261710545017,6.972460116353712,1
66.70342047760913,2,7,7.604343936299893,9.586223947919143,1
74.90543769327964,16,4,0.0006041944029312463,2.5028159209749967,0
45.954107681363226,18,2,2.3898861362019113,2.7751328136090616,0
8.219862551402466,18,3,1.4785448429531893,2.4334523135935604,0
14.45090711393864,11,1,0.9602792941366672,2.8239465859986383,0
40.05443586682345,9,3,1.2989111918247624,2.6324635286508076,0
16.762483819054086,12,4,0.43736410566168915,0.4429998334244628,0
78.81499229619774,12,2,0.8290589067005004,2.610044821772174,0
38.64545690174431,9,5,2.2442004067560584,0.7482901282347403,0
54.46340985179945,6,1,1.0610177231849007,0.7513334386607315,0
23.315603931530806,9,2,0.6118869519263,1.2129754850452141,0
13.693027607103852,8,3,2.9240575754651754,0.49330734986670555,0
9.64839911254856,15,2,0.06940858426326424,0.7623126790712532,0
139.89959213963314,12,4,2.9174672655586527,2.096161920086731,0
58.95362876599073,18,1,2.3041808540777513,2.5897773817980694,0
56.0459500444768,16,3,2.204565617425133,0.6287936493845635,0
53.09106299150158,22,3,1.9573397511304034,2.8978326124003,0
13.199460919587747,19,1,1.6503654611016718,2.542819809693807,0
10.240357755499982,13,1,2.8694334639168444,1.1975374302708217,0
56.589160661194825,14,1,0.056996836716580845,2.066636772092809,0
36.563328435297365,10,4,2.7075501372617365,1.3096329238845694,0
2.2059499309250947,14,3,2.018400834553437,0.18428831633431275,0
11.374696431004255,11,1,0.713400784167089,0.7655158033501038,0
57.36898503200989,14,4,0.9027915698603575,1.1174218192754872,0
99.38756123270603,7,1,1.5971374125525162,1.892605167253449,0
79.43097374771024,20,2,2.2136996158543183,0.45911277122562477,0
66.14051614296392,15,1,1.5668564409099601,0.20340433113453593,0
61.22126377617461,0,5,8.057220827243977,9.63722365428681,1
35.35423672578998,19,1,0.3403610588121295,0.9612753079023598,0
20.341175418012742,22,1,1.3238282096156593,0.17189332584797734,0
1.5966840646526912,8,1,0.04387212903005222,1.1920826933554225,0
36.85073610284772,17,3,2.5404388858886566,1.5947457127100506,0
18.834808803283202,14,3,0.9830913127669177,0.8463736212998492,0
56.56604087255281,19,2,2.511689007086197,2.547145755279191,0
34.78508649479763,13,3,2.441484070241139,1.9363936386360476,0
83.80587196249614,8,2,1.5821329892941907,0.8562830553734201,0
0.46877160822280783,6,2,1.0519082444352237,0.3495828321562552,0
14.913754176675232,9,1,0.9088742435869088,1.677524396239518,0
1.649070104427652,7,1,0.9268456210966709,1.0269791296473427,0
5.281670073437333,12,1,2.5490483657997562,0.5487888882991327,0
222.40231361063087,3,6,6.639412947347004,7.893049100739512,1
1.1032524677500766,22,3,1.0461670464008566,0.17092057681611217,0
12.454244931025338,11,2,2.236937392153575,2.7457261333042484,0
30.09388867461697,6,0,1.3720100400474249,1.918377258419984,0
189.2869392429678,9,1,0.7973775466623196,2.901798199089325,0
12.502534699439355,16,0,2.8888738085451813,2.011220464534408,0
3.690706552196081,7,4,0.29763887910210596,2.0400847538179807,0
37.88898059611326,22,1,2.715201154914249,1.106013673945884,0
1.7053769928918965,21,1,2.5241248984079885,0.3708092971435515,0
13.846556515460238,12,5,0.25807846166061055,1.4534610660208445,0
4.503464512965211,11,2,2.280775912590623,1.4199638716480174,0
3.444182867956367,13,3,2.0420596017267085,1.55088965167609,0
5.882309894213233,7,3,2.282327740015649,1.5963733960169235,0
3.437708089506855,16,2,2.9772697995212685,1.2294375559551962,0
48.316898045698,18,1,0.7375179575814665,0.15024706260771303,0
27.766856045822628,17,1,0.31881064240735457,2.3185928115815244,0
15.603085490763643,8,3,2.1158778680836057,0.6717502931101977,0
22.97882267765736,16,3,2.3044574928082735,1.0771098057395763,0
29.53005063954361,15,2,2.0975894200585636,1.0703575541089447,0
9.359169618058402,6,5,1.4618470535063195,0.026844821667771357,0
8.055171260730479,16,2,0.5935041516656472,0.5909923686238159,0
28.02376517463886,22,0,2.137992142342262,0.5242071441309184,0
52.81956106258551,10,2,0.19700269929862257,2.473589899760734,0
64.09040503396852,2,9,9.723638746320551,7.748646051081791,1
148.68438967534655,21,3,0.2942081097190632,1.6474693688472763,0
197.0422886118751,9,2,2.674056555866965,1.4951935038409085,0
59.77052284464427,9,3,2.736190482251291,1.4856257983485923,0
87.45443674676696,22,1,1.1876506967665479,2.333107171939263,0
37.018797817302215,10,3,0.27041695536782795,2.3119205098305686,0
29.820007223229986,0,7,6.120680772227962,8.684840252281251,1
90.43034056564426,16,2,0.49307532409665333,0.5161914509800765,0
31.293646399120444,22,2,0.8832693008912432,1.8284714954384915,0
47.95777283987891,9,1,0.6899887636657402,1.0089556538019187,0
25.900044161986095,10,1,0.5926406412211711,0.4992541447341705,0
15.433903217401742,16,2,2.014257450503031,1.8714642922554592,0
12.155900171495167,22,2,0.5716837208572099,1.4496748989951151,0
27.145733209194038,7,3,2.6831046988791956,1.4075446317246407,0
68.41083244042046,16,0,0.45728697332567503,2.0276608818074693,0
53.74401002359871,6,2,2.2965500372107095,1.0574630448692952,0
28.132785996209513,16,2,2.7274208503701525,1.2127840417020685,0
10.386861328105459,5,6,7.369131971118566,8.820437091419645,1
79.19126263441999,15,2,1.6874260063495568,1.0714668848455577,0
92.67945682339605,6,4,0.18797090079198941,1.0045009067408253,0
36.61775005095822,12,3,2.9788935797174125,1.5310192792524182,0
27.707227503491527,22,2,0.8424782059837671,2.5152351679204057,0
124.73927009813524,7,1,1.4137649089413165,0.2823344629940038,0
237.98508501141637,4,2,8.224806648468277,6.456241510731323,1
32.317989334513086,9,1,0.34352635773677465,0.5721533074013984,0
37.97647511765344,9,1,0.9469143816019613,0.9082972517475113,0
32.555020331688794,12,1,2.1209532540855043,0.6741680321004282,0
16.142855828953255,17,2,0.869780927638924,1.1414446460921408,0
8.690574325757503,7,2,1.7943042509700406,2.4438421608821512,0
46.050290223474,13,2,0.09576102532363051,2.007710331416022,0
59.23311842148193,11,2,2.407919088232621,0.3307783689457894,0
6.511693999155837,17,0,2.860352869011582,2.9861565065587157,0
30.94629674196398,20,1,2.354560599111724,1.714374839156,0
178.02079117102747,3,8,8.1672492584192,6.244404463805393,1
1022.7076550134354,1,6,7.618720657427513,9.037917208718884,1
7.732291877534686,13,1,2.03329458678822,1.8224555090701537,0
15.266006958956375,9,2,0.8251207929375508,0.5505035619107084,0
0.28876527581269273,17,2,2.1364949394108974,2.4079392249213765,0
45.89598621665501,7,2,2.2359671322772123,0.04161920443579237,0
53.782489115876785,22,4,0.2881581587686629,0.2880030131831296,0
7.965941795647717,10,5,2.7598112015377336,1.9429274933602763,0
21.335202779726828,13,4,0.8571588217026146,1.3070959216478149,0
29.127763749364178,22,5,2.958530661668539,0.23653955481598987,0
31.04455546104588,19,3,0.3289926644783949,1.6547777132545738,0
63.22114307095264,10,0,0.11285843265466278,2.1949014948271404,0
13.846591744415068,8,3,1.235549376996968,0.7585168798971305,0
16.530953880365956,22,5,2.3795256200526502,2.6278050610506964,0
42.231879620659015,14,4,2.0965757997163363,2.17537949497529,0
22.821728131459306,19,0,2.9747363843387413,2.667475562799467,0
26.7328467310067,16,0,0.8746568757588722,1.0477786237283988,0
16.13214498956713,17,1,2.37197715302029,1.360416712594635,0
44.07813802699802,16,1,2.6569780309029936,2.737136490096145,0
53.15994361736103,21,1,0.5375006245161446,1.8801931494223456,0
16.331296050518468,9,2,0.5926316655946757,0.6652982227066598,0
5.941367284870245,12,2,1.7758130361188933,0.7321032410573531,0
79.8653645015981,8,2,1.317542839498262,2.091019538984482,0
62.49026692262575,2,5,8.341456172355324,6.065943208213342,1
89.32147716773375,13,2,2.301513990515426,0.5275161594300559,0
68.93083141025073,12,4,2.620895409558815,2.642362489972974,0
102.21413266333093,11,4,1.800432115297542,2.52999846436378,0
23.36052002753381,15,2,0.3672599981890685,0.802538284555076,0
12.953782521651375,8,2,1.2328615033956116,2.411625598769656,0
132.35578763142396,7,1,0.25744359775872583,0.3547062868363554,0
215.73755422666895,9,3,2.135806259081686,1.9467134956795022,0
8.62385559845729,4,7,7.16489547898704,9.56703761185177,1
202.70938416345672,5,8,8.234769857013195,8.41962461857734,1
84.25516412820043,11,4,2.3146744734458586,1.4516704178036695,0
13.065290624194523,6,1,1.6224539335672845,2.159836659407266,0
130.98673463521044,6,3,1.701809021632633,0.09728331877106877,0
26.99499559696459,17,3,0.453720888323736,1.3819133148912814,0
27.772089505501707,15,2,0.05748011851812718,2.5794958362429066,0
49.50042355320459,7,3,0.6476874008850843,2.1097444161997325,0
56.4228528911877,14,2,2.85924693666715,1.4462261908600205,0
41.155729049007356,15,5,1.22351792002533,1.479301829190601,0
48.396651436948865,7,4,2.6847971359974636,1.3604257441953287,0
20.444331813511393,15,2,0.8098230785261412,0.3906703965587702,0
2.624457374752228,8,3,1.7890011253878586,1.3449223147180032,0
29.624886169196856,10,7,0.3969510475713016,1.7141432934579366,0
52.27796404115659,15,1,1.1825098515846695,2.851421577452922,0
22.555741273731172,17,0,0.3456496837501559,0.07547634738474829,0
55.884652055280746,7,1,1.3859221166708404,1.6419045224848243,0
31.6278188330141,22,4,1.6536321274098196,2.3802988764748227,0
53.89495570383879,9,3,2.6980984181369845,0.7454994528616365,0
47.97647471818692,20,3,2.5877951112196604,1.988060864541867,0
6.3840195772823405,22,1,2.8789206352967636,1.644729634512145,0
175.12634614397408,12,1,1.136412345958716,0.9649225039451956,0
110.75414535748173,7,3,0.5550386764589713,1.3910468076777542,0
32.182708481764635,16,1,0.059661053863295455,2.6871668811663065,0
34.41194749736848,9,3,2.6863673347048533,2.152526857247939,0
362.620090324853,2,6,8.056284175490873,6.691808258352113,1
98.02483201274252,4,5,6.028861255502556,8.82269561120674,1
65.25626528131986,14,0,0.3041846514990403,1.1500856452133021,0
39.1147292843563,22,2,2.271399575155116,1.202230094991822,0
64.72769270301934,14,1,2.739379724271104,2.3589961187714783,0
11.11159437946992,15,2,2.0479536040009845,2.7080258818190375,0
15.275152788324526,8,0,2.439717995523521,0.5587546302008771,0
34.01614623279765,18,3,1.870920809312964,0.12740748584101202,0
217.14969273178,3,11,8.237631991489899,6.187988290048752,1
40.79777554839906,20,2,1.753057207874659,0.5682230520903706,0
22.390498778991102,15,4,0.5636925598332052,2.2757664578255423,0
17.58689906150494,10,1,2.2419750859085874,1.4708878343967315,0
76.12262880572403,20,1,1.5818385352859181,2.6376842475408266,0
234.93016924276813,5,11,9.545917402310998,6.5714749073742285,1
6.944657242346085,12,1,1.1793593765555437,2.9865176145886787,0
183.50173847497243,0,7,6.343064548865155,6.198451181390836,1
15.872615752575573,11,2,1.7710938656010593,0.11927262741864697,0
118.29928230155832,17,0,2.937162021800378,1.277897398384419,0
66.9485941183854,21,0,2.6122570589956586,2.203431769065184,0
17.35113893730985,21,1,2.152640304865001,0.46395018601384086,0
2.639763904988734,7,1,1.7318360411351237,2.7034977458135763,0
1.9888360387391568,21,1,2.6473534651202564,1.2358628942129168,0
8.873682705024418,8,1,1.7342763623796755,1.3361168815277114,0
62.26353829263091,13,1,1.145415400131018,0.7162246304770283,0
53.662173490006815,20,2,2.2830741020043748,2.28976717120846,0
114.12179631090615,17,2,1.2572852116659519,2.029715685001706,0
49.96150401952623,22,2,1.5312555295084973,2.0937969432399384,0
65.27060647052451,21,3,1.5166590879686568,0.6530115657205766,0
134.43304877842758,11,1,0.20215192238930213,1.70872102580908,0
115.71163847413237,22,2,2.3886413070537014,0.2070963495218141,0
25.30712447375442,22,1,0.014298391444609204,2.3791188214886696,0
66.6745151941696,10,0,0.930880257860322,0.1913096341962287,0
25.83236569940585,22,3,1.2690508573164392,0.01431076853437463,0
4.424533086434074,16,1,2.4234241966798384,2.242613363936547,0
173.49178322458755,13,1,0.7090932621170859,2.6853046948877655,0
35.25407098920353,13,3,0.5991005803173678,0.19961328268894107,0
110.32438677425304,21,1,1.7676288315661308,2.374475582507215,0
58.4729281579217,18,2,1.5736200681118822,2.9398910361643056,0
38.90241854836277,18,1,2.487759285370853,2.0129794410857853,0
113.82923547395158,19,2,1.3701642362230055,0.7356033445941449,0
1.5468674449368607,12,4,0.24728872904212074,0.27863156848342263,0
140.50630400871054,2,7,7.350630573749138,8.142645833168515,1
118.26935506050371,6,1,1.8635807328356608,2.8420141361949387,0
37.04650388510679,13,2,1.784986326344917,2.7809625993135025,0
72.6355512373689,14,1,0.1667187265461041,2.354434004592883,0
28.283359202299046,11,3,0.2422772698268646,1.2947747907494271,0
55.5990360274469,21,0,0.282603204006452,2.551680119988124,0
75.67253193487853,17,1,1.6100750356680362,0.989920012373006,0
1.5487531050737273,8,0,0.5837882784706369,2.789415756330775,0
372.2219302117182,2,6,7.713866178241542,6.9898033972944935,1
95.23633262390399,7,0,0.3917199923599197,2.820355230167265,0
9.418625811311385,15,2,0.9190412790557406,1.2138414990853217,0
34.97197263038949,6,2,1.9959841577411361,2.591855160162796,0
3.512382514555415,21,0,2.1177543317948246,1.8978779614534158,0
26.373577558486446,12,2,0.3562667527993265,1.4447885203148325,0
4.7818473270159725,15,2,2.6439718794098637,0.5304269298895535,0
6.368619680775095,19,2,0.9936795488848904,1.6725149291844246,0
45.21969331851856,21,4,0.7319610210217385,2.4065762028506126,0
111.4214445221528,7,3,2.4283898007179836,2.7905718822664523,0
9.52012168314435,15,4,2.8675586234018744,2.597867509152098,0
9.883823033775565,19,4,2.893774829302805,1.551532144315549,0
11.136793106434514,7,2,1.5573215511049066,0.22343785981912578,0
6.225298877622543,22,3,0.5971332741580694,2.2369058165170665,0
55.22797993408918,6,1,2.010597498944827,0.8258501557278742,0
7.263851666978774,12,0,1.5446397599167827,0.3138205741696467,0
0.8365838868808264,18,2,2.8906784306906363,0.23620119556702301,0
5.322394599515666,20,5,1.0050587469954628,0.18797395891383284,0
5.651544176023521,19,3,2.225548252380762,2.3696633855004077,0
41.658437107397916,14,3,0.10042819373467848,1.3398012939828559,0
116.59811810955894,22,4,2.089040443493356,2.329055421803045,0
17.361231347784894,10,3,2.404008945679739,0.4529414956357076,0
13.341932089252792,12,3,0.3328067922069332,0.9161147710039234,0
9.28593081478774,22,3,2.041886746912806,2.9096275963065854,0
88.27987706973266,16,1,0.46725942177581936,0.2309548145125565,0
51.86252842440848,7,1,0.2709232456968802,2.397209487535493,0
17.574251281346516,16,2,2.6033152255142347,2.4578536474264134,0
16.22209212401905,11,1,2.3555278646981828,1.3206795235668665,0
111.78849196435586,15,3,0.7273463678728198,0.5623653575129137,0
11.59613492746251,13,1,1.885748389632521,2.6573945636460303,0
12.372707909027698,10,2,0.13771954547215726,2.364739885484438,0
151.21002600623663,17,3,1.6598592479428276,0.3242045144712288,0
31.07479312134404,4,15,8.399196981771174,9.440755913136552,1
59.53213663996708,6,2,2.456625511316824,2.8686259781028443,0
73.68460219450182,18,0,1.3888547989159434,0.7490274478429776,0
15.752505335258448,21,0,1.5971861856039549,1.0769974230185002,0
46.709248666195904,12,5,1.1499863261789518,1.210380942261851,0
426.58041560135405,1,6,7.63358930962556,8.515177212897733,1
67.10873543226647,20,1,0.9037884029269858,1.1966347954180183,0
216.70731697936597,13,1,0.535120990431087,1.4043567888148774,0
3.3983470089578236,6,1,0.014820915014871705,1.5731999173225781,0
21.170676724698144,7,1,0.7769195549726982,2.8263301554066187,0
54.66806364380442,20,1,2.4210409069976513,2.0772926722688703,0
1.8415184025776559,10,5,1.345957822008927,1.3645167721330673,0
84.28113401910903,7,2,1.533806457404503,2.166234727648615,0
64.26778759780298,9,4,1.3220483015598061,2.8600607786508663,0
219.99889895561512,19,4,2.383203029675835,1.1584020047184218,0
81.84876275486991,14,2,1.7117710985106411,0.7514706569666867,0
25.612282973951118,20,1,0.6175178609858286,1.698045549403288,0
35.78284564022226,18,3,2.0516069935142545,1.3265170311746197,0
69.36789911598987,20,2,2.75154343519301,1.4308813448239617,0
35.180766404091806,12,1,2.6132437676043736,1.6067322120498395,0
65.98818093235882,7,0,2.056820587242458,0.2799909231419313,0
91.28590554092214,18,1,0.01380090867795536,0.18417689322650643,0
9.766664802022348,21,1,1.3793176297747813,2.2779334614241336,0
11.601382995655154,20,2,1.894634314186632,1.6070635832392521,0
38.824850338883564,11,5,0.005811927410600548,0.20395338964688436,0
104.50265554463935,13,1,2.1350883332354247,1.8122785967444939,0
120.36570365805983,22,4,2.215012607423295,1.5037402649738678,0
43.217587067633126,9,1,2.5813662482879614,1.7148493819512518,0
19.232681669251946,10,1,0.70758813891306,0.8586056058635827,0
39.30095440814525,19,0,2.771087638980487,1.0551212726002022,0
4.0052139275088185,17,3,0.12326334890227564,2.95069737242377,0
443.4883387301029,2,7,6.029884742174476,6.110513197425206,1
44.207698034597236,21,7,0.93486839905062,0.7213195070234977,0
63.35116394606259,15,1,1.3539718651316055,1.9882637745413971,0
7.708631748212545,20,1,0.1200132666708813,2.83370262994247,0
249.94780379511755,6,2,1.834197060509318,0.3868980192293022,0
58.962843205134874,13,1,0.9934207167756944,2.173021313487796,0
22.984952708610066,14,3,0.3974806010404328,2.4241881560510214,0
30.741315921204126,16,1,2.485973877723081,2.2683237010299884,0
573.4853587093623,0,7,7.199248244090634,6.321802735413804,1
2.086360635878265,11,3,1.5917824374008078,0.716842710463361,0
7.520872710472859,10,2,2.121052301383473,2.609581943613617,0
133.1429254547378,1,4,8.290057616928266,8.326920988393056,1
29.941341369993225,13,2,0.832556371643522,2.647383443543254,0
9.997790485039884,11,2,2.8839741543486506,2.8342852887286343,0
3.993197868156231,9,4,0.15158992631390134,0.9052519372435271,0
35.24608069197645,6,3,1.037147083428652,2.2774369216124133,0
22.0899500324707,10,2,1.5968358450152769,2.843231983385918,0
145.6598463699748,21,3,0.44569835950773784,1.2279355712556246,0
12.81726725915564,18,3,2.81092826913144,0.31959457294980287,0
105.58951853774707,11,2,2.8365903018295566,1.3331383640329806,0
0.31997382229143656,22,4,2.0752815922898336,0.7609075309237591,0
24.44793504905509,22,2,2.2086179305656763,0.9550185663912808,0
20.187656203144382,12,1,2.629467851835696,0.5999223680641821,0
5.9162653805575145,21,2,1.2790369840979825,1.796046028384817,0
99.42647858291113,18,3,1.939266162346677,1.826799062968928,0
61.39389288918249,8,0,0.6858817759469188,0.5653842379543973,0
